corp_code,statement_type,prev_year,next_year,revenue,operating_income,prev_deriv,next_deriv
00255105,consolidated,2013,2014,3214709572,-1816874538,native,native
00255105,consolidated,2018,2019,1306223835,-767854991,native,native
00255105,consolidated,2021,2022,8703370842,-3142514744,native,native
00255105,separate,2004,2005,3594696332,,native,native
00255433,consolidated,2012,2013,3415019430,-2086292930,native,native
00255433,separate,2006,2007,3386857135,-2146201758,native,native
00255619,consolidated,2010,2011,333613373937,145400524796,native,native
00255619,separate,2003,2004,190593049985,94439577110,native,native
00256043,consolidated,2017,2018,12867543649,2216223933,native,native
00256043,separate,2014,2015,9721913333,1220517616,native,native
00256380,consolidated,2012,2013,43650712236,2275664585,native,native
00256380,separate,2006,2007,36065497791,431590185,native,native
00256502,consolidated,2023,2024,20519069360,1363751832,native,native
00256715,consolidated,2012,2013,27673236610,1381435443,native,native
00256715,separate,2007,2008,15765722644,1624349616,native,native
00256955,consolidated,2017,2018,26386293714,2107746680,native,native
00256955,separate,2017,2018,26134599334,2368060619,native,native
00258102,consolidated,2012,2013,29670178820,2768547593,native,native
00258102,separate,2005,2006,20719035077,285971238,native,native
00258102,separate,2007,2008,15763611424,-649289059,native,native
00258360,consolidated,2007,2008,78764920457,-10330473893,native,native
00258360,separate,2007,2008,10122428002,730880123,native,native
00258421,consolidated,2012,2013,4483121037,-3222987371,native,native
00258421,separate,2003,2004,10722919470,310531948,native,native
00258421,separate,2007,2008,12190611905,-1516982008,native,native
00258689,consolidated,2012,2013,2807075210,-936947256,native,native
00258689,separate,2003,2004,2863924857,157791291,native,native
00258801,consolidated,2010,2011,97246744475,30550850922,native,native
00258801,separate,2007,2008,56359516690,10056026455,native,native
00259545,consolidated,2012,2013,101266463201,2466853963,native,native
00259545,separate,2010,2011,18787400198,3874589661,native,native
00259590,consolidated,2012,2013,1244999941,-786215483,native,native
00259590,separate,2005,2006,1338730146,267447314,native,native
00259590,separate,2007,2008,1589262106,-1736373439,native,native
00259934,consolidated,2012,2013,16953391424,5384079340,native,native
00259934,separate,2007,2008,315410479,-529371197,native,native
00260383,consolidated,2012,2013,496601717726,9494964150,native,native
00260392,consolidated,2012,2013,102844459372,1791574819,native,native
00260408,consolidated,2012,2013,167428844156,-2239459143,native,native
00260408,separate,2007,2008,92533471872,-807993911,native,native
00260569,consolidated,2012,2013,13059021050,62142552,native,native
00260569,separate,2007,2008,16446607960,766562589,native,native
00260611,consolidated,2012,2013,16046723568,-1590350374,native,native
00260657,consolidated,2013,2014,10507282807,622399923,native,native
00260657,consolidated,2021,2022,71071416430,32538136251,native,native
00260657,separate,2007,2008,5945931705,1650501793,native,native
00260745,consolidated,2015,2016,7779248141,-577996407,native,native
00260745,separate,2004,2005,6221783567,53644284,native,native
00260879,consolidated,2017,2018,36596873462,3109961057,native,native
00260879,separate,2003,2004,920981000,111048000,native,native
00260879,separate,2009,2010,8852700612,119345464,native,native
00260930,consolidated,2012,2013,49986236841,5075825549,native,native
00260930,separate,2005,2006,7873405887,559169583,native,native
00260930,separate,2007,2008,7875956606,-1112068939,native,native
00260958,consolidated,2012,2013,99647516854,-5105309670,native,native
00261009,consolidated,2017,2018,3300063818,-493145513,native,native
00261009,separate,2003,2004,1282958353,,native,native
00261009,separate,2007,2008,1741467997,-653928357,native,native
00261054,consolidated,2012,2013,26583105830,1508141492,native,native
00261054,separate,2002,2003,4096518303,190035892,native,native
00261054,separate,2007,2008,8405620203,372234983,native,native
00261285,separate,2007,2008,6575411000000,589067000000,native,native
00261355,consolidated,2012,2013,47854195704,6434979896,native,native
00261443,consolidated,2012,2013,184875087793,55512339547,native,native
00261443,separate,2004,2005,60359340790,21306790262,native,native
00261443,separate,2007,2008,60097326677,13740791585,native,native
00261656,consolidated,2012,2013,21461140114,650156504,native,native
00261957,consolidated,2012,2013,39189796901,647977017,native,native
00261957,separate,2007,2008,24943212123,-44209439,native,native
00262266,separate,2023,2024,23609328262,1941428450,native,native
00263371,consolidated,2012,2013,11958984826,-1326102742,native,native
00263371,separate,2003,2004,5728958112,1239661385,native,native
00263654,consolidated,2012,2013,6113852282,941099343,native,native
00263654,separate,2007,2008,1500203774,-365801594,native,native
00264228,consolidated,2012,2013,2250362740,106704342,native,native
00264228,separate,2003,2004,4255811942,177007519,native,native
00264228,separate,2007,2008,3181482053,-89660114,native,native
00264255,consolidated,2012,2013,40299410161,2957390706,native,native
00264255,separate,2006,2007,11353841585,614657645,native,native
00264547,consolidated,2012,2013,87378194146,10131310243,native,native
00264547,separate,2003,2004,8220707589,-2897980833,native,native
00264547,separate,2007,2008,25139318880,1501462975,native,native
00264635,separate,2003,2004,20061783000,-528027000,native,native
00264671,consolidated,2012,2013,52597654929,4545003519,native,native
00264671,consolidated,2022,2023,7377374117,281460622,native,native
00264671,separate,2004,2005,1096624195,,native,native
00264671,separate,2006,2007,16958575156,974795540,native,native
00264714,consolidated,2002,2003,21450703733,,native,native
00264714,consolidated,2012,2013,250094261263,17183603207,native,native
00264714,separate,2002,2003,4003076167,334716188,native,native
00264732,consolidated,2012,2013,22014540311,1264228577,native,native
00264732,separate,2007,2008,7378681522,-1851950851,native,native
00264945,consolidated,2016,2017,82581604058,8355368652,native,native
00264945,separate,2003,2004,7353287013,320146224,native,native
00264945,separate,2005,2006,11965324332,1705373762,native,native
00264945,separate,2010,2011,32797759339,4533150842,native,native
00265005,separate,2007,2008,5923160189,209836976,native,native
00265041,consolidated,2017,2018,14097776474,2211337918,native,native
00265041,separate,2006,2007,4828078578,1083606587,native,native
00265421,consolidated,2010,2011,103745048117,7092399446,native,native
00265421,consolidated,2012,2013,92371854825,-458717008,native,native
00265421,separate,2003,2004,6600000,192427701,native,native
00266934,consolidated,2012,2013,7914029398,-508218026,native,native
00266934,separate,2007,2008,6632629310,368469834,native,native
00266952,consolidated,2010,2011,164633775805,33338769896,native,native
00266952,separate,2007,2008,710124075,3083771307,native,native
00266961,consolidated,2010,2011,504837825115,167991468606,native,native
00266961,separate,2003,2004,50385539499,17531062965,native,native
00267854,consolidated,2013,2014,37491348480,1150413337,native,native
00267854,separate,2003,2004,20425814020,1552695513,native,native
00267854,separate,2007,2008,36599346955,-261952322,native,native
00267881,consolidated,2012,2013,12605337946,-556770319,native,native
00267906,consolidated,2012,2013,19132410566,425781743,native,native
00267906,separate,2002,2003,56923426815,7798964811,native,native
00267906,separate,2007,2008,32974373186,2195378871,native,native
00267979,consolidated,2012,2013,24871578099,494762379,native,native
00267979,separate,2002,2003,8737463000,550327000,native,native
00267979,separate,2007,2008,25393925467,1140004242,native,native
00268002,consolidated,2012,2013,34929146390,-2059101955,native,native
00268002,separate,2003,2004,5633487612,170964670,native,native
00268002,separate,2007,2008,133979595829,1265002807,native,native
00268118,consolidated,2012,2013,18362029914,865681733,native,native
00268118,separate,2005,2006,21766642117,896499374,native,native
00268251,consolidated,2012,2013,28120277743,-2809136299,native,native
00269241,consolidated,2016,2017,14760129191,-2677999059,native,native
00269241,separate,2006,2007,77276616440,3106902406,native,native
00269612,consolidated,2012,2013,116798168473,1486402635,native,native
00269852,consolidated,2012,2013,12281804123,2064620889,native,native
00269852,separate,2006,2007,4633053760,1778208162,native,native
00269889,consolidated,2012,2013,9535846068,-549209337,native,native
00269889,separate,2003,2004,487372270,1519740212,native,native
00269922,consolidated,2012,2013,8934923920,2477327935,native,native
00269922,separate,2005,2006,2740919000,110846000,native,native
00269940,consolidated,2007,2008,178190791744,28749590086,native,native
00269940,consolidated,2012,2013,86660175655,13515035535,native,native
00269940,separate,2003,2004,17635564925,3271873412,native,native
00270113,consolidated,2015,2016,1652770938,-569186405,native,native
00270113,separate,2015,2016,1653786357,-523895002,native,native
00271501,consolidated,2005,2006,177207923445,10406328737,native,native
00271501,consolidated,2012,2013,64273485191,-148394730,native,native
00271501,separate,2006,2007,1886800787,1195917632,native,native
00273110,separate,2003,2004,3452825000,82202000,native,native
00273110,separate,2007,2008,1643624056,-419529150,native,native
00273420,consolidated,2012,2013,9688107245,316097830,native,native
00273420,separate,2008,2009,6065269227,2105212756,native,native
00273439,consolidated,2014,2015,10490346002,1331601449,native,native
00273439,separate,2008,2009,6115470466,1305521378,native,native
00273439,separate,2014,2015,10371069169,1300752645,native,native
00274933,consolidated,2015,2016,245582187600,664633318,native,native
00276083,consolidated,2017,2018,753350663,-1720998110,native,native
00276083,consolidated,2020,2021,3047900278,1271242876,native,native
00276834,consolidated,2012,2013,16644909189,-1931835301,native,native
00287788,consolidated,2012,2013,20618242135,3349183302,native,native
00287788,separate,2005,2006,4580310287,305533893,native,native
00288343,consolidated,2017,2018,7278180580,262761112,native,native
00288343,separate,2003,2004,3262612522,196963560,native,native
00288495,separate,2007,2008,18945405157,507405822,native,native
00292434,consolidated,2016,2017,2406094178,-389302482,native,native
00292434,separate,2010,2011,1555361299,-17281399,native,native
00293886,consolidated,2012,2013,35167134406,414968726,native,native
00293886,separate,2003,2004,17751000000,1334000000,native,native
00295547,consolidated,2013,2014,7698535347,236545464,native,native
00295547,separate,2003,2004,9260002000,2320716000,native,native
00295857,consolidated,2012,2013,52285320861,3378476858,native,native
00295857,separate,2004,2005,13540273815,798768656,native,native
